system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEO_NAME,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,Year,ndvi,.geo
00000000000000000b98,1788356.0,11632.0,2,137,S,271370141002,271370141002,+47.7107796,-091.9533807,G5030,Block Group 2,27,014100,2021,0.5356989238848086,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bcf,2.4763784E7,1801109.0,2,137,S,271370140002,271370140002,+47.5008733,-092.1371658,G5030,Block Group 2,27,014000,2021,0.6881283705425908,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd4,1.079574012E9,4.9554135E7,2,137,S,271370114002,271370114002,+47.4015994,-091.9841431,G5030,Block Group 2,27,011400,2021,0.7205724635077853,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be0,7.3422815E7,3385617.0,2,137,S,271370105002,271370105002,+46.9088241,-091.9664675,G5030,Block Group 2,27,010500,2021,0.765967262538208,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be9,2.15389911E8,830530.0,2,137,S,271370112002,271370112002,+46.9742659,-092.9427973,G5030,Block Group 2,27,011200,2021,0.6938928116840016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000beb,4.47830945E8,3509920.0,2,137,S,271370113002,271370113002,+47.2674434,-092.6892098,G5030,Block Group 2,27,011300,2021,0.7099975370843267,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bed,1.5425488E7,49449.0,2,137,S,271370121002,271370121002,+47.4063151,-092.9874302,G5030,Block Group 2,27,012100,2021,0.6738302835996027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eb2,332487.0,1087325.0,2,137,S,271370017002,271370017002,+46.7951663,-092.0863925,G5030,Block Group 2,27,001700,2021,0.27788091349877614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f97,1581532.0,1618774.0,2,137,S,271370156002,271370156002,+46.7589030,-092.1223085,G5030,Block Group 2,27,015600,2021,0.3021561324054806,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fd6,4788375.0,3904523.0,2,137,S,271370158002,271370158002,+46.7298510,-092.1540004,G5030,Block Group 2,27,015800,2021,0.36668157512871713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000437,3335751.0,123765.0,3,137,S,271370126003,271370126003,+47.4896914,-092.8609727,G5030,Block Group 3,27,012600,2021,0.5730425439668724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c,2.3064978E7,669461.0,3,137,S,271370122003,271370122003,+47.4506583,-092.9376965,G5030,Block Group 3,27,012200,2021,0.4652954890040087,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a,1.0769845E7,1754266.0,3,137,S,271370135003,271370135003,+47.4675237,-092.4482227,G5030,Block Group 3,27,013500,2021,0.6433248669928823,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049d,5151347.0,317943.0,3,137,S,271370138003,271370138003,+47.5376587,-092.2470790,G5030,Block Group 3,27,013800,2021,0.6248898830837147,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6,4.6540235E7,7876194.0,3,137,S,271370111003,271370111003,+46.8739207,-092.3839055,G5030,Block Group 3,27,011100,2021,0.6842516743758632,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000552,416745.0,115486.0,3,137,S,271370130003,271370130003,+47.5291206,-092.5408918,G5030,Block Group 3,27,013000,2021,0.3686727852385344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056b,6.56959931E8,2.080496E7,3,137,S,271370155003,271370155003,+48.0235790,-092.7550907,G5030,Block Group 3,27,015500,2021,0.7502722068940724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b63,3.2214581E7,1978895.0,3,137,S,271370128003,271370128003,+47.4839066,-092.5989431,G5030,Block Group 3,27,012800,2021,0.6820199539335631,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b64,2.8952996E8,2686055.0,3,137,S,271370113003,271370113003,+47.0916241,-092.6756183,G5030,Block Group 3,27,011300,2021,0.7170546719761253,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b67,1.563385E7,1156783.0,3,137,S,271370038003,271370038003,+46.6664741,-092.2599702,G5030,Block Group 3,27,003800,2021,0.7349666569314374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6a,1.1195958E8,622633.0,3,137,S,271370121003,271370121003,+47.3371416,-093.0069073,G5030,Block Group 3,27,012100,2021,0.6885821960258156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6f,1.53156153E8,1.1699808E7,3,137,S,271370154003,271370154003,+47.8061847,-092.1826102,G5030,Block Group 3,27,015400,2021,0.7145518876980912,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7c,8.3644705E7,2231181.0,3,137,S,271370139003,271370139003,+47.4092959,-092.2364636,G5030,Block Group 3,27,013900,2021,0.7041350969593656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b81,5.7595991E7,2768192.0,3,137,S,271370134003,271370134003,+47.4112030,-092.4932294,G5030,Block Group 3,27,013400,2021,0.6784054552189384,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b82,8.14100061E8,2.405498E7,3,137,S,271370114003,271370114003,+47.1374952,-092.2497715,G5030,Block Group 3,27,011400,2021,0.7392545752773069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8b,1.84626504E8,4845467.0,3,137,S,271370112003,271370112003,+46.8136239,-092.6121210,G5030,Block Group 3,27,011200,2021,0.7710508716802472,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bcc,1.07277585E8,3.7486815E7,3,137,S,271370106003,271370106003,+46.9671972,-092.2269814,G5030,Block Group 3,27,010600,2021,0.6149075128573499,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd7,1.31897635E8,1414342.0,3,137,S,271370151003,271370151003,+47.5410390,-092.8621902,G5030,Block Group 3,27,015100,2021,0.7363124338453946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bef,1.44934709E8,1059913.0,3,137,S,271370152003,271370152003,+47.6854935,-092.3693912,G5030,Block Group 3,27,015200,2021,0.7386912824341986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e8d,318028.0,747687.0,3,137,S,271370014003,271370014003,+46.8016204,-092.0712502,G5030,Block Group 3,27,001400,2021,0.38841708530558505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001004,684913.0,907814.0,3,137,S,271370007003,271370007003,+46.8123037,-092.0555485,G5030,Block Group 3,27,000700,2021,0.5746744396233541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000438,848724.0,259560.0,4,137,S,271370126004,271370126004,+47.4829505,-092.8702778,G5030,Block Group 4,27,012600,2021,0.4732532550121229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497,3569855.0,2727962.0,4,137,S,271370134004,271370134004,+47.4457025,-092.4803350,G5030,Block Group 4,27,013400,2021,0.5392917454561583,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4,4.46066424E8,6.3988641E7,4,137,S,271370155004,271370155004,+47.9388653,-092.5347090,G5030,Block Group 4,27,015500,2021,0.683803882888781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000565,508556.0,179662.0,4,137,S,271370132004,271370132004,+47.5198290,-092.5432681,G5030,Block Group 4,27,013200,2021,0.40189424072608865,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000569,1.41300945E8,1.3501172E7,4,137,S,271370151004,271370151004,+47.6024821,-092.9774749,G5030,Block Group 4,27,015100,2021,0.7147535208983051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000876,1.4734251E7,55152.0,4,137,S,271370103004,271370103004,+46.7851240,-092.2286565,G5030,Block Group 4,27,010300,2021,0.7769119406259224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b62,9.4419251E7,4424402.0,4,137,S,271370128004,271370128004,+47.5378395,-092.6606070,G5030,Block Group 4,27,012800,2021,0.5029748029401561,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b65,4.1025325E7,3.911759E7,4,137,S,271370154004,271370154004,+47.8183216,-092.2588614,G5030,Block Group 4,27,015400,2021,0.473099589204807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6d,3.40604549E8,6313613.0,4,137,S,271370112004,271370112004,+46.8266878,-092.8840581,G5030,Block Group 4,27,011200,2021,0.7469345723900642,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b72,8.4462278E7,1467830.0,4,137,S,271370111004,271370111004,+46.8095061,-092.4487726,G5030,Block Group 4,27,011100,2021,0.7711018531792333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b77,3.25982241E8,9469450.0,4,137,S,271370152004,271370152004,+47.7454252,-092.5191163,G5030,Block Group 4,27,015200,2021,0.738895789615442,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7a,4.5478068E8,1.7256353E7,4,137,S,271370114004,271370114004,+47.2738581,-092.3958601,G5030,Block Group 4,27,011400,2021,0.7077747686251585,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7f,4.4151337E7,6966868.0,4,137,S,271370106004,271370106004,+46.8897293,-092.2579991,G5030,Block Group 4,27,010600,2021,0.6876493909562245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b87,2.4369839E7,9652437.0,4,137,S,271370002004,271370002004,+46.8586394,-091.9866982,G5030,Block Group 4,27,000200,2021,0.7522269342320229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b,6412335.0,106721.0,5,137,S,271370133005,271370133005,+47.4524251,-092.5519879,G5030,Block Group 5,27,013300,2021,0.6023098268542582,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b74,5829323.0,7640.0,5,137,S,271370003005,271370003005,+46.7906127,-092.1273012,G5030,Block Group 5,27,000300,2021,0.7349715061448236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b84,1.0924279E7,337682.0,5,137,S,271370124005,271370124005,+47.4277454,-092.8867634,G5030,Block Group 5,27,012400,2021,0.6753869117719759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd0,1.56713267E8,1451602.0,5,137,S,271370121005,271370121005,+47.3615985,-092.8628239,G5030,Block Group 5,27,012100,2021,0.7113274281838852,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd2,5.6904059E7,923350.0,5,137,S,271370111005,271370111005,+46.8278623,-092.3368382,G5030,Block Group 5,27,011100,2021,0.7480750672909228,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001001,554063.0,1601582.0,5,137,S,271370006005,271370006005,+46.8241176,-092.0316620,G5030,Block Group 5,27,000600,2021,0.5107596789722406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294,3398443.0,287584.0,6,137,S,271370126006,271370126006,+47.4740260,-092.8809650,G5030,Block Group 6,27,012600,2021,0.5647269850646953,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,1.8789305E7,28302.0,1,139,S,271390807001,271390807001,+44.7544436,-093.5563000,G5030,Block Group 1,27,080700,2021,0.6495600621211713,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2,1.2568016E7,664826.0,1,139,S,271390809031,271390809031,+44.7351547,-093.4633743,G5030,Block Group 1,27,080903,2021,0.6344182022979541,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,1911497.0,115146.0,1,139,S,271390805001,271390805001,+44.7966104,-093.5371681,G5030,Block Group 1,27,080500,2021,0.5695196345617178,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,4963954.0,58600.0,1,139,S,271390808001,271390808001,+44.6570047,-093.6348030,G5030,Block Group 1,27,080800,2021,0.5982995510405738,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,1425186.0,128684.0,1,139,S,271390809041,271390809041,+44.7093553,-093.4356106,G5030,Block Group 1,27,080904,2021,0.5871743782423636,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,2699573.0,1293702.0,1,139,S,271390809061,271390809061,+44.7253101,-093.4193340,G5030,Block Group 1,27,080906,2021,0.6530311807925427,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,1.4081448E7,705238.0,1,139,S,271390803011,271390803011,+44.7810695,-093.4339111,G5030,Block Group 1,27,080301,2021,0.5066569834127082,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051e,6914601.0,2421810.0,1,139,S,271390809051,271390809051,+44.7419539,-093.4253424,G5030,Block Group 1,27,080905,2021,0.6665283266695171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000896,6604538.0,292460.0,1,139,S,271390802051,271390802051,+44.7263991,-093.3516148,G5030,Block Group 1,27,080205,2021,0.6860348153206545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000897,2623768.0,73045.0,1,139,S,271390801001,271390801001,+44.7843715,-093.3372792,G5030,Block Group 1,27,080100,2021,0.5775500703288141,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089f,4873603.0,1502527.0,1,139,S,271390802011,271390802011,+44.7822836,-093.3897205,G5030,Block Group 1,27,080201,2021,0.6579606100100774,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a4,627505.0,33269.0,1,139,S,271390804001,271390804001,+44.8006102,-093.5148117,G5030,Block Group 1,27,080400,2021,0.5915894662329749,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2a,6.0588103E7,2074435.0,1,139,S,271390811001,271390811001,+44.5956562,-093.4836430,G5030,Block Group 1,27,081100,2021,0.7199520161162503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8a,4.7086851E7,446019.0,1,139,S,271390810001,271390810001,+44.6752207,-093.3476637,G5030,Block Group 1,27,081000,2021,0.7276149118689149,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fbd,8.653121E7,3267180.0,1,139,S,271390812001,271390812001,+44.5876514,-093.5952216,G5030,Block Group 1,27,081200,2021,0.7247507096874846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fbe,1.05914442E8,1946795.0,1,139,S,271390813001,271390813001,+44.5853136,-093.8106711,G5030,Block Group 1,27,081300,2021,0.752291545934634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,2010290.0,1676060.0,2,139,S,271390809032,271390809032,+44.7107430,-093.4501686,G5030,Block Group 2,27,080903,2021,0.6593018056271708,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e3,1.3216037E7,449857.0,2,139,S,271390807002,271390807002,+44.7612943,-093.6021567,G5030,Block Group 2,27,080700,2021,0.6479823270505423,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf,2719515.0,109563.0,2,139,S,271390802022,271390802022,+44.7590570,-093.3642133,G5030,Block Group 2,27,080202,2021,0.5910103781423599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051d,8.6169301E7,1227522.0,2,139,S,271390813002,271390813002,+44.6253110,-093.6926755,G5030,Block Group 2,27,081300,2021,0.7215703261509756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000576,2881169.0,120879.0,2,139,S,271390802042,271390802042,+44.7275384,-093.3795894,G5030,Block Group 2,27,080204,2021,0.5714714162851735,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b,4432927.0,38427.0,2,139,S,271390809042,271390809042,+44.6996627,-093.4170762,G5030,Block Group 2,27,080904,2021,0.5983890165276545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000822,1.4276887E7,1533911.0,2,139,S,271390803012,271390803012,+44.8027858,-093.4754395,G5030,Block Group 2,27,080301,2021,0.5576562406127206,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bfb,1.427552E7,938977.0,2,139,S,271390803022,271390803022,+44.7435414,-093.5023491,G5030,Block Group 2,27,080302,2021,0.6977331805375238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2b,4.5865925E7,1123499.0,2,139,S,271390811002,271390811002,+44.5807411,-093.4128142,G5030,Block Group 2,27,081100,2021,0.7302717183902808,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fc1,4.6667376E7,2579505.0,2,139,S,271390810002,271390810002,+44.6670465,-093.4298110,G5030,Block Group 2,27,081000,2021,0.7142869181174505,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,746093.0,40734.0,3,139,S,271390804003,271390804003,+44.7972807,-093.5241845,G5030,Block Group 3,27,080400,2021,0.5525321719422505,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,1122915.0,407781.0,3,139,S,271390809043,271390809043,+44.7045208,-093.4498387,G5030,Block Group 3,27,080904,2021,0.6486365996573967,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,4024011.0,78474.0,3,139,S,271390809063,271390809063,+44.7122099,-093.4017561,G5030,Block Group 3,27,080906,2021,0.6475096746237935,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,746836.0,287575.0,3,139,S,271390809053,271390809053,+44.7428750,-093.3880121,G5030,Block Group 3,27,080905,2021,0.5882363551900596,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,1.9239803E7,307281.0,3,139,S,271390813003,271390813003,+44.6074717,-093.7339484,G5030,Block Group 3,27,081300,2021,0.6431424741973323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051f,3.4414481E7,129599.0,3,139,S,271390811003,271390811003,+44.6065829,-093.3216520,G5030,Block Group 3,27,081100,2021,0.7213283836245892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000823,1.06025653E8,2219321.0,3,139,S,271390808003,271390808003,+44.6800211,-093.5852988,G5030,Block Group 3,27,080800,2021,0.7305447363474148,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bc,1.3220711E7,2192737.0,3,139,S,271390809033,271390809033,+44.7021108,-093.4937025,G5030,Block Group 3,27,080903,2021,0.701370780610927,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bd,2.8102867E7,645107.0,3,139,S,271390810003,271390810003,+44.6632755,-093.4904223,G5030,Block Group 3,27,081000,2021,0.716717188280525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000895,6908622.0,216809.0,4,139,S,271390813004,271390813004,+44.6196812,-093.7819675,G5030,Block Group 4,27,081300,2021,0.6463535003776815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,6.1231325E7,568079.0,1,141,S,271410303001,271410303001,+45.5303704,-094.0572025,G5030,Block Group 1,27,030300,2021,0.68695884280645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,3.1506033E7,1061354.0,1,141,S,271410301021,271410301021,+45.5337389,-093.5671134,G5030,Block Group 1,27,030102,2021,0.6643507803462305,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000531,2.3060997E7,360036.0,1,141,S,271410304041,271410304041,+45.4233493,-093.8967612,G5030,Block Group 1,27,030404,2021,0.6766731682285794,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000755,2.1772032E7,944114.0,1,141,S,271410304021,271410304021,+45.3185915,-093.7189016,G5030,Block Group 1,27,030402,2021,0.5950573718220783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000758,8024881.0,56922.0,1,141,S,271410301011,271410301011,+45.4648192,-093.6120288,G5030,Block Group 1,27,030101,2021,0.6857639863623312,"{""type"":""MultiPoint"",""coordinates"":[]}"
